ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,TotalChildren,Dt_Customer,Recency,AmtLiq,AmtVege,AmtNonVeg,AmtPes,AmtChocolates,AmtComm,AmtTotal,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
6336,1961,65,Bachelors Degree,Married,29315,1,1,2,06/04/2014,55,13,2,14,8,7,4,48,4,2,4,6,0,0,South Africa,0
10738,1952,74,Masters Degree,Single,49389,1,1,2,29/08/2013,55,40,0,19,2,1,3,65,1,2,3,7,0,0,Australia,0
8286,1966,60,Doctorate (PhD),Cohabiting,51717,0,1,1,20/08/2013,55,98,1,17,0,1,5,122,1,3,4,7,0,0,South Africa,1
2166,1961,65,Postgraduate,Widow,46779,1,1,2,12/07/2013,55,12,1,3,0,0,7,23,1,0,2,4,0,0,South Africa,0
10691,1961,65,Masters Degree,Married,28520,1,1,2,14/06/2013,55,11,0,10,0,2,20,43,1,1,2,6,0,0,Spain,0
9739,1964,62,Bachelors Degree,Single,34377,0,1,1,19/01/2013,55,62,0,22,3,1,26,114,2,2,2,7,0,0,Spain,0
1829,1962,64,Doctorate (PhD),Divorced,54959,0,1,1,19/01/2013,55,1148,0,60,0,0,24,1232,3,9,4,7,1,0,Spain,1
6260,1956,70,Masters Degree,Cohabiting,82384,0,0,0,19/11/2012,55,984,51,432,180,120,190,1957,1,3,13,1,1,0,Australia,1
10448,1957,69,Bachelors Degree,Single,46998,0,1,1,22/10/2012,55,172,41,86,45,6,27,377,5,5,5,7,0,0,Spain,1
1343,1969,57,Bachelors Degree,Cohabiting,58554,1,1,2,26/09/2012,55,368,24,68,38,0,88,586,6,8,6,7,0,0,United States,0
4749,1969,57,Bachelors Degree,Cohabiting,58554,1,1,2,26/09/2012,55,368,24,68,38,0,88,586,6,8,6,7,0,0,India,0
531,1955,71,Doctorate (PhD),Divorced,57333,0,1,1,22/09/2012,55,941,14,397,76,58,176,1662,11,8,9,6,1,0,Spain,0
6905,1995,31,Bachelors Degree,Cohabiting,80685,0,0,0,22/08/2012,55,241,45,604,34,26,54,1004,1,6,10,2,0,0,Spain,0
1045,1966,60,Bachelors Degree,Cohabiting,52117,0,1,1,16/08/2012,55,112,10,107,30,0,20,279,2,5,4,7,0,0,Spain,0
4012,1973,53,Doctorate (PhD),Cohabiting,62220,0,1,1,11/08/2012,55,799,12,375,16,12,12,1226,5,7,5,6,1,0,Germany,0
5529,1947,79,Doctorate (PhD),Cohabiting,64014,2,1,3,10/06/2014,56,406,0,30,0,0,8,444,7,8,5,7,0,0,Canada,1
4001,1947,79,Doctorate (PhD),Cohabiting,64014,2,1,3,10/06/2014,56,406,0,30,0,0,8,444,7,8,5,7,0,0,South Africa,1
10420,1956,70,Masters Degree,Divorced,46390,0,1,1,05/05/2014,56,95,14,64,2,9,38,222,1,4,3,7,0,0,United States,0
7723,1980,46,Bachelors Degree,Cohabiting,75507,0,0,0,02/05/2014,56,709,93,374,104,80,80,1440,1,8,6,3,0,0,Germany,0
2963,1980,46,Bachelors Degree,Cohabiting,75507,0,0,0,02/05/2014,56,709,93,374,104,80,80,1440,1,8,6,3,0,0,Australia,0
10634,1952,74,Masters Degree,Married,59412,0,0,0,19/04/2014,56,90,67,165,30,43,11,406,1,4,8,3,0,0,Spain,0
5180,1969,57,Doctorate (PhD),Divorced,50616,0,1,1,18/04/2014,56,128,0,16,0,1,4,149,2,4,4,7,0,0,Spain,0
6866,1970,56,Masters Degree,Cohabiting,35924,1,1,2,23/03/2014,56,8,0,14,2,3,7,34,1,1,3,5,0,0,South Africa,0
1328,1983,43,Postgraduate,Married,57937,0,1,1,16/02/2014,56,261,42,144,55,48,133,683,3,4,9,3,0,0,South Africa,0
1139,1985,41,Doctorate (PhD),Married,73356,0,0,0,06/02/2014,56,1050,14,322,0,14,112,1512,1,5,5,2,1,0,Spain,3
4961,1975,51,Masters Degree,Cohabiting,21255,1,0,1,21/01/2014,56,29,0,25,2,2,3,61,4,2,4,4,0,0,Spain,0
5177,1975,51,Masters Degree,Married,58494,0,1,1,12/12/2013,56,298,7,68,4,0,19,396,2,6,6,6,0,0,South Africa,0
2075,1970,56,Bachelors Degree,Married,72460,0,0,0,14/11/2013,56,377,10,540,80,30,10,1047,1,3,7,1,0,0,South Africa,0
3428,1992,34,Doctorate (PhD),Cohabiting,68682,0,0,0,06/10/2013,56,919,0,505,99,30,45,1598,1,4,10,2,0,0,Spain,0
7369,1982,44,Masters Degree,Married,36959,1,0,1,02/10/2013,56,25,6,25,6,0,0,62,2,2,3,8,0,0,Spain,0
4381,1972,54,Doctorate (PhD),Married,46463,1,1,2,18/08/2013,56,163,2,40,8,11,11,235,7,3,6,6,0,0,Spain,0
9964,1980,46,Bachelors Degree,Single,61825,0,1,1,07/08/2013,56,162,50,100,55,30,27,424,1,4,8,4,0,0,Spain,0
5012,1990,36,Bachelors Degree,Married,28691,1,0,1,04/07/2013,56,5,4,13,8,0,4,34,1,1,3,8,0,0,Spain,0
7822,1977,49,Bachelors Degree,Cohabiting,54058,0,1,1,04/06/2013,56,198,18,252,32,108,54,662,2,4,8,3,0,0,Spain,0
10156,1976,50,Bachelors Degree,Single,84196,0,1,1,03/06/2013,56,215,63,507,231,31,190,1237,1,8,7,3,0,0,Spain,0
3033,1964,62,Masters Degree,Cohabiting,38620,0,0,0,11/05/2013,56,112,17,44,34,22,89,318,1,2,3,3,0,0,Australia,0
4119,1964,62,Masters Degree,Cohabiting,38620,0,0,0,11/05/2013,56,112,17,44,34,22,89,318,1,2,3,3,0,0,Germany,0
11110,1974,52,Bachelors Degree,Single,3502,1,0,1,13/04/2013,56,2,1,1,0,0,1,5,0,0,0,14,0,0,India,0
332,1958,68,Bachelors Degree,Married,47743,0,1,1,22/03/2013,56,198,2,43,0,12,20,275,3,4,6,6,0,0,Spain,1
737,1950,76,Doctorate (PhD),Married,80360,0,0,0,03/03/2013,56,1493,86,454,112,43,43,2231,2,4,5,2,0,0,Spain,3
10319,1972,54,Bachelors Degree,Married,66303,0,1,1,26/02/2013,56,1090,12,96,16,12,60,1286,4,3,11,8,0,0,Spain,1
2683,1970,56,Bachelors Degree,Married,52413,0,2,2,02/02/2013,56,295,106,271,75,98,65,910,4,6,12,6,0,0,Canada,0
3445,1957,69,Bachelors Degree,Single,60714,0,0,0,17/01/2013,56,216,162,224,101,92,162,957,2,7,10,5,1,0,South Africa,0
10913,1985,41,Masters Degree,Single,31385,1,0,1,05/12/2012,56,3,2,12,0,1,9,27,1,1,2,8,1,0,Spain,1
4427,1996,30,Postgraduate,Single,83257,0,0,0,18/09/2012,56,536,27,590,38,107,67,1365,1,5,12,6,1,1,Spain,2
8717,1976,50,Doctorate (PhD),Married,80427,0,1,1,12/09/2012,56,1149,71,449,69,71,26,1835,1,11,8,5,0,0,India,0
2066,1950,76,Bachelors Degree,Cohabiting,38823,0,1,1,30/08/2012,56,70,0,11,2,8,23,114,1,2,3,6,0,0,Spain,0
3340,1978,48,Bachelors Degree,Married,42014,1,0,1,17/08/2012,56,244,15,108,4,15,50,436,6,7,6,8,1,0,Canada,0
8685,1978,48,Bachelors Degree,Married,42014,1,0,1,17/08/2012,56,244,15,108,4,15,50,436,6,7,6,8,1,0,South Africa,0
4149,1949,77,Doctorate (PhD),Cohabiting,76140,0,0,0,13/05/2014,57,586,66,653,17,0,26,1348,1,5,6,2,0,0,Spain,0
8726,1965,61,Postgraduate,Divorced,41713,1,1,2,29/04/2014,57,77,8,44,10,10,25,174,5,3,4,6,0,0,Canada,0
2295,1955,71,Doctorate (PhD),Married,62670,0,1,1,02/02/2014,57,539,30,92,80,46,38,825,1,5,13,3,0,0,South Africa,0
3283,1973,53,Postgraduate,Married,70932,0,1,1,19/01/2014,57,200,193,100,46,185,185,909,2,6,12,3,0,0,Spain,0
1915,1952,74,Doctorate (PhD),Married,78939,0,0,0,12/12/2013,57,794,115,243,150,0,205,1507,1,8,6,3,0,0,Germany,0
800,1961,65,Bachelors Degree,Cohabiting,44512,1,1,2,30/08/2013,57,23,1,6,0,0,2,32,2,1,3,4,0,0,South Africa,0
9166,1969,57,Bachelors Degree,Married,63967,0,1,1,09/08/2013,57,387,84,141,73,35,162,882,3,4,12,2,0,0,Spain,0
5147,1949,77,Bachelors Degree,Single,90842,0,0,0,29/07/2013,57,774,70,118,182,187,93,1424,1,4,13,1,0,0,Spain,0
13,1948,78,Doctorate (PhD),Widow,25358,0,1,1,22/07/2013,57,19,0,5,0,0,8,32,2,1,3,6,0,0,South Africa,0
8724,1983,43,Bachelors Degree,Single,28567,1,0,1,17/06/2013,57,11,3,22,2,2,6,46,2,2,3,6,0,0,Spain,0
9381,1979,47,Bachelors Degree,Married,66373,1,1,2,12/06/2013,57,328,9,124,12,24,109,606,7,4,10,3,0,0,Australia,0
3560,1953,73,Bachelors Degree,Cohabiting,83844,0,0,0,12/05/2013,57,901,31,345,75,31,191,1574,1,4,11,1,0,0,Germany,1
241,1953,73,Bachelors Degree,Cohabiting,83844,0,0,0,12/05/2013,57,901,31,345,75,31,191,1574,1,4,11,1,0,0,Spain,1
7521,1953,73,Bachelors Degree,Cohabiting,83844,0,0,0,12/05/2013,57,901,31,345,75,31,191,1574,1,4,11,1,0,0,Canada,1
9799,1969,57,Doctorate (PhD),Divorced,83664,1,1,2,08/05/2013,57,866,21,151,28,21,86,1173,3,2,12,5,0,0,Spain,0
5123,1952,74,Masters Degree,Married,27450,0,0,0,15/04/2013,57,37,12,23,8,11,52,143,1,2,3,7,0,0,Spain,0
448,1979,47,Doctorate (PhD),Single,54880,1,0,1,01/03/2013,57,308,85,137,102,45,118,795,2,6,11,5,0,0,Spain,0
4837,1966,60,Doctorate (PhD),Married,71322,0,1,1,16/02/2013,57,753,43,226,69,10,204,1305,2,8,13,4,0,0,Spain,0
9365,1977,49,Doctorate (PhD),Single,60000,0,1,1,22/12/2012,57,1048,0,217,0,0,12,1277,5,11,5,6,0,0,Spain,0
8932,1970,56,Masters Degree,Cohabiting,65176,0,1,1,29/10/2012,57,960,28,183,220,70,70,1531,4,9,6,6,0,0,South Africa,0
7055,1953,73,Doctorate (PhD),Cohabiting,61010,0,1,1,09/10/2012,57,888,0,57,0,0,76,1021,2,8,11,5,0,0,Canada,0
3537,1982,44,Bachelors Degree,Cohabiting,31089,1,0,1,17/08/2012,57,31,3,31,2,8,4,79,3,3,4,8,0,0,Spain,0
9081,1989,37,Bachelors Degree,Single,20518,1,0,1,18/05/2014,58,4,1,6,4,1,9,25,1,1,2,5,0,0,Spain,0
4988,1949,77,Doctorate (PhD),Married,34469,1,1,2,04/05/2014,58,19,6,20,0,5,12,62,3,1,4,4,0,0,South Africa,0
1050,1953,73,Bachelors Degree,Married,28332,0,0,0,30/04/2014,58,14,10,13,4,15,9,65,1,2,4,2,0,0,Germany,0
5610,1966,60,Bachelors Degree,Cohabiting,33456,1,1,2,21/04/2014,58,7,3,10,8,1,7,36,2,1,3,7,0,0,India,0
3526,1969,57,Doctorate (PhD),Married,38443,1,1,2,27/01/2014,58,32,0,5,0,0,1,38,2,1,3,7,0,0,Spain,0
5136,1974,52,Bachelors Degree,Single,65333,0,1,1,17/01/2014,58,654,7,92,0,15,30,798,7,9,8,6,0,0,Canada,2
1411,1953,73,Bachelors Degree,Divorced,82623,0,0,0,10/11/2013,58,204,34,204,172,153,173,940,1,2,4,1,0,0,Spain,0
701,1972,54,Bachelors Degree,Married,73691,0,1,1,06/11/2013,58,707,21,250,85,43,73,1179,2,6,8,2,0,0,Spain,1
6203,1948,78,Bachelors Degree,Cohabiting,74485,0,0,0,24/08/2013,58,499,149,815,173,49,49,1734,1,6,12,3,0,0,Spain,0
7192,1956,70,Bachelors Degree,Cohabiting,65748,0,1,1,15/04/2013,58,172,73,93,95,78,34,545,2,2,10,1,0,1,Spain,0
5181,1983,43,Secondary Education,Single,24367,1,0,1,20/03/2013,58,2,4,2,0,11,5,24,1,1,2,9,0,0,Spain,0
9220,1972,54,Bachelors Degree,Single,91700,0,0,0,17/01/2013,58,576,172,961,125,115,19,1968,1,8,5,3,1,0,Spain,0
7734,1994,32,Bachelors Degree,Unknown,79244,0,0,0,19/12/2012,58,471,102,125,212,61,245,1216,1,4,7,1,1,0,Australia,2
10446,1958,68,Doctorate (PhD),Married,82017,0,0,0,07/11/2012,58,184,23,446,30,23,23,729,1,5,7,2,1,0,Canada,3
5524,1958,68,Bachelors Degree,Single,58138,0,0,0,04/09/2012,58,635,88,546,172,88,88,1617,3,8,4,7,1,0,United States,0
3830,1954,72,Masters Degree,Married,59354,0,2,2,24/04/2014,59,295,21,78,39,13,13,459,1,4,7,3,0,0,Canada,0
5186,1956,70,Doctorate (PhD),Married,58482,0,1,1,12/03/2014,59,576,7,115,19,7,7,731,2,7,9,6,0,0,Canada,1
8514,1977,49,Bachelors Degree,Cohabiting,29478,1,0,1,17/01/2014,59,8,0,7,3,1,1,20,1,1,3,6,0,0,Spain,0
7165,1973,53,Bachelors Degree,Cohabiting,64474,0,1,1,22/10/2013,59,381,35,172,56,86,93,823,2,8,10,5,0,0,Spain,0
10236,1976,50,Masters Degree,Single,31160,1,0,1,16/09/2013,59,16,3,25,6,1,13,64,2,2,3,8,0,0,South Africa,0
2392,1973,53,Bachelors Degree,Married,40321,1,1,2,29/07/2013,59,44,4,21,6,0,27,102,2,3,3,7,0,0,Spain,0
3673,1972,54,Bachelors Degree,Single,55239,0,1,1,14/07/2013,59,371,17,238,23,24,106,779,3,7,11,5,0,0,South Africa,0
1453,1944,82,Doctorate (PhD),Widow,57513,0,0,0,06/07/2013,59,735,40,183,52,20,30,1060,2,9,13,6,0,0,Spain,0
4518,1980,46,Bachelors Degree,Cohabiting,85693,0,1,1,20/04/2013,59,386,172,183,185,132,111,1169,2,9,11,5,0,0,Canada,0
8969,1978,48,Bachelors Degree,Married,71855,0,1,1,16/01/2013,59,548,31,422,0,112,28,1141,4,5,11,3,0,0,South Africa,0
387,1977,49,Secondary Education,Married,7500,0,0,0,13/11/2012,59,6,16,11,11,1,16,61,1,2,3,8,0,0,United States,0
1079,1972,54,Doctorate (PhD),Married,71969,0,1,1,16/10/2012,59,1000,0,76,0,0,10,1086,3,3,9,8,0,0,India,1
164,1978,48,Doctorate (PhD),Married,28973,0,0,0,13/10/2012,59,206,0,46,3,2,12,269,2,5,5,8,0,0,Spain,0
3434,1952,74,Bachelors Degree,Single,80872,0,0,0,12/05/2014,60,483,72,567,94,12,108,1336,1,4,10,1,0,0,Spain,0
5721,1957,69,Doctorate (PhD),Married,84117,0,0,0,11/05/2014,60,611,76,749,59,45,26,1566,1,7,6,2,0,0,Canada,1
8418,1959,67,Postgraduate,Single,38741,1,1,2,30/03/2014,60,7,10,17,8,6,13,61,2,2,3,7,0,0,Germany,0
5300,1974,52,Masters Degree,Married,38961,1,0,1,30/12/2013,60,19,7,19,0,1,24,70,1,2,2,7,0,0,Spain,0
10424,1969,57,Bachelors Degree,Single,75922,0,0,0,09/12/2013,60,265,138,553,224,23,92,1295,1,4,9,1,0,0,South Africa,0
11171,1966,60,Masters Degree,Married,56962,2,1,3,11/10/2013,60,292,3,77,10,3,26,411,7,6,5,7,0,0,Australia,0
1600,1966,60,Masters Degree,Married,56962,2,1,3,11/10/2013,60,292,3,77,10,3,26,411,7,6,5,7,0,0,South Africa,0
7851,1950,76,Bachelors Degree,Widow,70165,0,0,0,22/09/2013,60,161,0,253,199,191,122,926,1,3,11,1,0,0,Spain,0
10701,1974,52,Bachelors Degree,Married,65308,0,0,0,11/09/2013,60,713,0,264,120,80,34,1211,1,7,12,4,0,0,United States,2
891,1952,74,Masters Degree,Cohabiting,29298,1,1,2,07/09/2013,60,6,0,2,2,0,1,11,1,1,2,5,0,0,Spain,0
6912,1968,58,Doctorate (PhD),Married,63246,0,2,2,20/08/2013,60,593,30,91,29,22,7,772,1,6,12,4,0,0,Spain,0
5967,1953,73,Bachelors Degree,Cohabiting,33402,1,1,2,18/07/2013,60,26,2,19,10,5,8,70,3,2,3,8,0,0,Germany,0
2109,1991,35,Bachelors Degree,Single,96843,0,0,0,23/04/2013,60,448,71,951,40,17,17,1544,1,6,10,2,1,0,Spain,1
6292,1987,39,Doctorate (PhD),Married,82333,0,0,0,30/03/2013,60,1311,0,359,46,89,17,1822,1,4,10,2,1,0,Germany,1
8537,1950,76,Bachelors Degree,Widow,72643,0,0,0,27/02/2013,60,526,80,553,123,94,53,1429,1,3,7,2,1,0,Spain,1
9576,1983,43,Doctorate (PhD),Cohabiting,32313,1,0,1,11/02/2013,60,86,4,56,2,4,7,159,3,4,4,9,0,0,Spain,0
5935,1957,69,Masters Degree,Single,55284,0,1,1,24/12/2012,60,547,7,140,0,7,63,764,3,7,8,5,0,0,India,0
10264,1980,46,Bachelors Degree,Divorced,15287,1,0,1,10/10/2012,60,1,2,8,4,3,13,31,2,1,2,7,1,0,South Africa,1
234,1980,46,Bachelors Degree,Divorced,15287,1,0,1,10/10/2012,60,1,2,8,4,3,13,31,2,1,2,7,1,0,Spain,1
3202,1988,38,Doctorate (PhD),Married,51563,0,0,0,01/10/2012,60,1166,0,48,0,0,36,1250,1,4,10,8,0,0,South Africa,2
1103,1977,49,Masters Degree,Married,81929,1,0,1,29/09/2012,60,1486,55,278,49,0,185,2053,2,4,10,6,1,0,Australia,2
610,1954,72,Doctorate (PhD),Cohabiting,53593,1,1,2,07/08/2012,60,349,4,78,6,0,43,480,8,7,6,8,0,0,Australia,0
4480,1974,52,Masters Degree,Married,60432,0,1,1,09/03/2014,61,365,3,15,4,3,11,401,5,7,5,6,0,0,South Africa,0
10660,1958,68,Masters Degree,Married,66726,1,1,2,12/01/2014,61,349,7,35,0,0,47,438,3,8,4,7,0,0,Spain,1
9353,1960,66,Bachelors Degree,Single,62450,0,1,1,06/01/2014,61,515,47,267,62,66,38,995,2,5,4,3,0,0,India,1
4120,1976,50,Postgraduate,Single,49514,1,0,1,17/12/2013,61,88,39,78,58,13,93,369,2,6,4,7,0,0,India,0
2836,1973,53,Doctorate (PhD),Married,43269,1,0,1,16/09/2013,61,10,1,7,0,0,1,19,1,1,2,8,0,0,Germany,0
9579,1960,66,Doctorate (PhD),Married,33762,2,1,3,07/07/2013,61,53,1,34,2,0,16,106,3,2,2,8,0,0,Canada,0
5841,1967,59,Bachelors Degree,Cohabiting,60894,0,1,1,28/06/2013,61,606,7,155,10,0,54,832,5,10,8,7,0,0,Spain,0
3174,1960,66,Bachelors Degree,Cohabiting,87771,0,1,1,22/05/2013,61,1492,38,287,50,57,33,1957,1,5,4,6,1,0,Spain,4
5536,1960,66,Bachelors Degree,Cohabiting,87771,0,1,1,22/05/2013,61,1492,38,287,50,57,33,1957,1,5,4,6,1,0,Canada,4
2061,1956,70,Bachelors Degree,Married,50737,0,1,1,11/05/2013,61,78,0,11,0,0,10,99,1,2,4,6,0,0,Spain,1
8477,1957,69,Bachelors Degree,Divorced,26150,2,1,3,11/03/2013,61,5,1,13,3,5,1,28,1,1,3,7,0,0,Spain,0
640,1952,74,Bachelors Degree,Married,57304,0,1,1,11/03/2013,61,356,80,329,138,17,106,1026,2,7,10,5,0,0,Spain,0
3828,1952,74,Bachelors Degree,Married,71107,0,1,1,17/02/2013,61,533,10,217,198,174,195,1327,2,7,13,4,0,0,Spain,0
4093,1976,50,Masters Degree,Cohabiting,53253,1,1,2,11/02/2013,61,216,9,57,20,9,125,436,7,4,5,5,0,0,Canada,0
8624,1959,67,Bachelors Degree,Married,81320,0,0,0,06/02/2013,61,183,33,493,59,103,57,928,1,4,10,2,0,0,South Africa,0
2802,1993,33,Postgraduate,Married,87000,0,0,0,15/12/2012,61,196,25,607,67,17,49,961,1,4,7,2,0,0,Australia,0
368,1975,51,Bachelors Degree,Married,40049,0,1,1,29/11/2012,61,91,65,52,10,44,28,290,3,3,6,5,0,0,India,0
3599,1971,55,Bachelors Degree,Married,63684,0,1,1,26/11/2012,61,575,80,428,208,93,80,1464,3,8,8,5,0,0,Spain,0
3389,1971,55,Bachelors Degree,Married,69016,0,1,1,22/11/2012,61,726,53,363,123,107,161,1533,4,8,13,5,0,0,Spain,0
10710,1980,46,Bachelors Degree,Married,7500,0,1,1,29/08/2012,61,5,2,3,3,0,5,18,1,1,2,8,0,0,Spain,0
7118,1958,68,Bachelors Degree,Married,73803,0,1,1,01/08/2012,61,833,80,363,52,26,174,1528,2,9,6,6,1,0,Canada,1
4937,1974,52,Postgraduate,Married,46094,1,1,2,10/06/2014,62,12,2,20,3,2,5,44,1,1,3,7,0,0,Spain,0
1127,1974,52,Doctorate (PhD),Married,85844,0,0,0,29/05/2014,62,938,19,843,25,95,38,1958,1,6,7,2,0,0,Spain,1
833,1956,70,Masters Degree,Married,38452,1,1,2,30/03/2014,62,56,0,14,0,0,2,72,3,3,3,7,0,0,Spain,0
6086,1956,70,Bachelors Degree,Married,80395,0,0,0,23/11/2013,62,445,25,706,80,76,48,1380,1,6,12,2,0,0,Australia,1
1763,1989,37,Bachelors Degree,Cohabiting,87679,0,0,0,27/07/2013,62,1259,172,815,97,148,33,2524,1,7,10,4,1,0,Canada,3
4697,1950,76,Masters Degree,Divorced,35416,0,0,0,13/06/2013,62,248,3,81,4,3,51,390,3,7,5,8,0,0,South Africa,0
182,1947,79,Doctorate (PhD),Cohabiting,44124,0,1,1,11/05/2013,62,284,0,55,0,6,52,397,4,6,5,8,0,0,Spain,0
1165,1959,67,Doctorate (PhD),Single,50729,1,1,2,02/05/2013,62,239,13,143,45,4,52,496,9,6,7,6,0,0,South Africa,0
5386,1954,72,Bachelors Degree,Cohabiting,94384,0,0,0,04/03/2013,62,1111,24,790,160,45,172,2302,0,5,5,2,1,0,South Africa,3
6024,1954,72,Bachelors Degree,Cohabiting,94384,0,0,0,04/03/2013,62,1111,24,790,160,45,172,2302,0,5,5,2,1,0,Spain,3
2678,1991,35,Bachelors Degree,Single,34412,1,0,1,13/02/2013,62,52,12,50,4,36,55,209,3,5,3,9,0,0,Australia,0
5790,1986,40,Bachelors Degree,Married,31158,1,0,1,27/01/2013,62,25,6,16,20,0,5,72,2,2,3,8,0,0,Spain,0
236,1952,74,Bachelors Degree,Married,34838,1,1,2,19/01/2013,62,28,23,29,29,14,47,170,3,2,4,6,0,0,Canada,0
6001,1980,46,Bachelors Degree,Married,56775,0,1,1,02/01/2013,62,614,35,160,58,35,35,937,2,5,10,5,0,0,Spain,0
6250,1950,76,Doctorate (PhD),Widow,54356,0,1,1,19/11/2012,62,710,15,30,20,0,0,775,3,11,8,8,1,0,Spain,0
1168,1979,47,Doctorate (PhD),Married,72159,0,0,0,29/10/2012,62,322,53,899,34,40,53,1401,1,4,10,2,0,0,Spain,0
10749,1992,34,Bachelors Degree,Single,8028,0,0,0,18/09/2012,62,73,18,66,7,12,2,178,15,0,0,19,0,0,Spain,0
2926,1953,73,Masters Degree,Cohabiting,55951,0,1,1,23/08/2012,62,1241,0,80,0,13,40,1374,3,3,11,8,0,0,South Africa,2
716,1950,76,Doctorate (PhD),Cohabiting,67911,0,1,1,22/05/2014,63,529,0,356,63,28,0,976,3,6,11,3,0,0,Spain,0
6544,1950,76,Doctorate (PhD),Cohabiting,67911,0,1,1,22/05/2014,63,529,0,356,63,28,0,976,3,6,11,3,0,0,Germany,0
4298,1974,52,Doctorate (PhD),Cohabiting,20427,1,0,1,24/03/2014,63,5,0,4,0,0,1,10,1,1,2,8,0,0,Spain,0
5823,1971,55,Doctorate (PhD),Single,32303,0,1,1,08/03/2014,63,35,0,2,0,0,2,39,2,1,4,5,0,0,India,0
8375,1969,57,Doctorate (PhD),Married,55954,0,1,1,03/03/2014,63,447,0,28,0,0,43,518,3,8,6,7,0,0,Australia,0
5723,1977,49,Doctorate (PhD),Cohabiting,49187,0,1,1,11/01/2014,63,81,1,31,2,1,0,116,1,1,5,2,0,0,Spain,0
5763,1973,53,Masters Degree,Cohabiting,49854,1,0,1,10/11/2013,63,123,17,171,39,0,30,380,5,6,5,6,0,0,Canada,0
8727,1979,47,Bachelors Degree,Divorced,63693,0,1,1,14/10/2013,63,587,43,337,42,87,54,1150,3,11,9,6,0,0,South Africa,0
8442,1986,40,Masters Degree,Married,19510,2,0,2,04/09/2013,63,9,0,7,3,4,7,30,2,1,3,7,0,0,Canada,0
3712,1960,66,Bachelors Degree,Divorced,52332,0,0,0,28/08/2013,63,212,5,33,7,0,2,259,1,3,6,4,0,0,India,1
10722,1974,52,Bachelors Degree,Cohabiting,55593,0,1,1,21/08/2013,63,293,8,124,11,4,106,546,2,6,3,6,0,0,India,1
2406,1950,76,Bachelors Degree,Cohabiting,54591,0,1,1,05/08/2013,63,376,4,94,12,9,24,519,3,6,8,5,0,0,Australia,0
7313,1950,76,Postgraduate,Widow,74859,0,0,0,03/06/2013,63,570,73,614,133,102,73,1565,1,6,11,3,0,0,Canada,1
2656,1972,54,Bachelors Degree,Divorced,40851,1,1,2,21/02/2013,63,23,1,7,0,4,24,59,1,1,2,7,0,0,Canada,0
1993,1950,76,Doctorate (PhD),Married,58607,0,1,1,23/12/2012,63,867,0,86,0,0,19,972,3,2,9,8,0,0,United States,1
4136,1993,33,Secondary Education,Single,7500,1,0,1,03/12/2012,63,10,17,18,8,26,40,119,4,3,2,9,0,0,Spain,0
2928,1976,50,Doctorate (PhD),Single,52614,0,1,1,01/12/2012,63,789,0,142,12,9,38,990,2,2,8,8,0,0,Spain,0
2920,1976,50,Doctorate (PhD),Single,52614,0,1,1,01/12/2012,63,789,0,142,12,9,38,990,2,2,8,8,0,0,Montenegro,0
6661,1975,51,Bachelors Degree,Married,67445,0,1,1,12/08/2012,63,757,80,217,29,80,11,1174,5,9,12,6,0,0,Spain,0
5462,1975,51,Bachelors Degree,Married,67445,0,1,1,12/08/2012,63,757,80,217,29,80,11,1174,5,9,12,6,0,0,India,0
10897,1975,51,Bachelors Degree,Married,67445,0,1,1,12/08/2012,63,757,80,217,29,80,11,1174,5,9,12,6,0,0,Australia,0
10542,1969,57,Doctorate (PhD),Married,36778,1,1,2,05/08/2012,63,29,4,34,2,4,4,77,3,3,3,9,0,0,Spain,0
5756,1984,42,Bachelors Degree,Cohabiting,39453,1,0,1,03/04/2014,64,46,0,7,0,0,2,55,2,2,3,6,0,0,Spain,0
3570,1970,56,Doctorate (PhD),Cohabiting,42731,1,0,1,21/10/2013,64,159,2,51,6,2,24,244,3,4,5,5,0,0,South Africa,0
1072,1966,60,Doctorate (PhD),Single,40760,0,1,1,30/08/2013,64,70,0,17,0,0,6,93,2,2,3,6,0,0,Canada,0
9606,1966,60,Doctorate (PhD),Married,69969,0,0,0,27/08/2013,64,882,29,514,38,29,44,1536,1,4,6,3,1,0,Spain,2
2730,1956,70,Bachelors Degree,Single,80317,0,0,0,20/08/2013,64,536,11,387,149,91,57,1231,1,3,10,1,0,0,Canada,0
2995,1958,68,Masters Degree,Cohabiting,66636,0,0,0,17/08/2013,64,291,10,689,84,10,0,1084,1,3,9,1,0,0,Spain,0
8210,1976,50,Masters Degree,Married,54730,0,1,1,15/08/2013,64,318,3,17,4,7,56,405,5,4,8,4,0,0,Spain,0
773,1972,54,Masters Degree,Divorced,42835,1,1,2,30/06/2013,64,379,4,93,12,9,98,595,7,6,4,6,0,0,India,0
5272,1966,60,Masters Degree,Married,53843,0,1,1,27/06/2013,64,378,0,88,19,4,73,562,4,8,3,7,0,0,South Africa,0
5125,1961,65,Bachelors Degree,Married,79530,0,0,0,17/05/2013,64,333,0,815,129,42,29,1348,1,4,11,2,0,0,Spain,0
4391,1969,57,Masters Degree,Divorced,63841,0,1,1,21/04/2013,64,635,15,100,20,7,131,908,1,9,9,6,0,0,South Africa,0
